artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,track_name,track_preview_url,track_number,type,track_uri,is_local,external_urls.spotify,album_name,key_name,mode_name,key_mode
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.775,0.535,3,-7.2,0,0.171,0.137,0.839,0.153,0.427,135.945,5ANe5feTv8d61EJWgWkiai,https://api.spotify.com/v1/audio-analysis/5ANe5feTv8d61EJWgWkiai,4,,,1,215303,FALSE,https://api.spotify.com/v1/tracks/5ANe5feTv8d61EJWgWkiai,Man In The Mirror - Instrumental,https://p.scdn.co/mp3-preview/f94c9e70c10dac5435456c2a799f62c1a9510408?cid=fa302d336c68442a9c10250efda1f07a,21,track,spotify:track:5ANe5feTv8d61EJWgWkiai,FALSE,https://open.spotify.com/track/5ANe5feTv8d61EJWgWkiai,Me vs. Myself (Instrumental),D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.581,0.492,3,-11.559,0,0.0428,0.0348,0.668,0.166,0.199,99.974,41q9vq5h55YZ0kOQiNVH9A,https://api.spotify.com/v1/audio-analysis/41q9vq5h55YZ0kOQiNVH9A,4,,,1,195000,FALSE,https://api.spotify.com/v1/tracks/41q9vq5h55YZ0kOQiNVH9A,Back It Up - Instrumental,https://p.scdn.co/mp3-preview/952170e35922d05e9b60b631c98b69928e2bcf84?cid=fa302d336c68442a9c10250efda1f07a,22,track,spotify:track:41q9vq5h55YZ0kOQiNVH9A,FALSE,https://open.spotify.com/track/41q9vq5h55YZ0kOQiNVH9A,Me vs. Myself (Instrumental),D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.813,0.721,7,-10.571,0,0.0964,0.494,0.824,0.12,0.955,90.008,1pQVG9x1O8RHVX9VpKWYBA,https://api.spotify.com/v1/audio-analysis/1pQVG9x1O8RHVX9VpKWYBA,4,,,1,158268,FALSE,https://api.spotify.com/v1/tracks/1pQVG9x1O8RHVX9VpKWYBA,Playa (feat. H.E.R.) [BONUS] - Instrumental,https://p.scdn.co/mp3-preview/99309375effbee968f27712434eb96638ae49659?cid=fa302d336c68442a9c10250efda1f07a,23,track,spotify:track:1pQVG9x1O8RHVX9VpKWYBA,FALSE,https://open.spotify.com/track/1pQVG9x1O8RHVX9VpKWYBA,Me vs. Myself (Instrumental),G,minor,G minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.614,0.475,7,-8.73,0,0.111,0.523,0,0.0635,0.728,113.168,05YwH1hPisbHObG0SVpOZv,https://api.spotify.com/v1/audio-analysis/05YwH1hPisbHObG0SVpOZv,3,,,1,206294,TRUE,https://api.spotify.com/v1/tracks/05YwH1hPisbHObG0SVpOZv,Needed That - Acapella,https://p.scdn.co/mp3-preview/0216e08c63e23a4e1de13003690c473994522da7?cid=fa302d336c68442a9c10250efda1f07a,1,track,spotify:track:05YwH1hPisbHObG0SVpOZv,FALSE,https://open.spotify.com/track/05YwH1hPisbHObG0SVpOZv,Me vs. Myself (Acapella),G,minor,G minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.667,0.595,3,-8.707,1,0.418,0.586,0,0.42,0.852,89.215,3HBQofl7NIIzL5VRPyMTUz,https://api.spotify.com/v1/audio-analysis/3HBQofl7NIIzL5VRPyMTUz,4,,,1,174218,TRUE,https://api.spotify.com/v1/tracks/3HBQofl7NIIzL5VRPyMTUz,Food for Thought - Acapella,https://p.scdn.co/mp3-preview/68a2d6cd2a8d7f36b0a6877e80086fe46877d5f4?cid=fa302d336c68442a9c10250efda1f07a,2,track,spotify:track:3HBQofl7NIIzL5VRPyMTUz,FALSE,https://open.spotify.com/track/3HBQofl7NIIzL5VRPyMTUz,Me vs. Myself (Acapella),D#,major,D# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.728,0.667,9,-9.041,0,0.255,0.394,0,0.331,0.567,94.887,0ljyLLLxsaN5YSFCHTbgQ2,https://api.spotify.com/v1/audio-analysis/0ljyLLLxsaN5YSFCHTbgQ2,4,,,1,178041,TRUE,https://api.spotify.com/v1/tracks/0ljyLLLxsaN5YSFCHTbgQ2,B.R.O. (Better Ride Out) [feat. Roddy Ricch] - Acapella,https://p.scdn.co/mp3-preview/5a93f171f8d240043b2a36080f6347f140e1e3d9?cid=fa302d336c68442a9c10250efda1f07a,3,track,spotify:track:0ljyLLLxsaN5YSFCHTbgQ2,FALSE,https://open.spotify.com/track/0ljyLLLxsaN5YSFCHTbgQ2,Me vs. Myself (Acapella),A,minor,A minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.538,0.441,10,-12.11,1,0.803,0.463,0,0.249,0.4,91.713,7t8FsHsldltCTi7w1NwCM3,https://api.spotify.com/v1/audio-analysis/7t8FsHsldltCTi7w1NwCM3,4,,,1,281985,TRUE,https://api.spotify.com/v1/tracks/7t8FsHsldltCTi7w1NwCM3,Take Shots (feat. Tory Lanez) - Acapella,https://p.scdn.co/mp3-preview/917cdfa29dcec7f54b3fd42c24f565f459fe127c?cid=fa302d336c68442a9c10250efda1f07a,4,track,spotify:track:7t8FsHsldltCTi7w1NwCM3,FALSE,https://open.spotify.com/track/7t8FsHsldltCTi7w1NwCM3,Me vs. Myself (Acapella),A#,major,A# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.803,0.44,11,-9.33,0,0.708,0.497,0,0.286,0.891,129.982,7qHF1xrWIdYrTgBhO83TI6,https://api.spotify.com/v1/audio-analysis/7qHF1xrWIdYrTgBhO83TI6,4,,,1,206769,TRUE,https://api.spotify.com/v1/tracks/7qHF1xrWIdYrTgBhO83TI6,Water (Drowning Pt. 2) [feat. Kodak Black] - Acapella,https://p.scdn.co/mp3-preview/ebe1895a874eadb65ef292649eb520cfcb77f709?cid=fa302d336c68442a9c10250efda1f07a,5,track,spotify:track:7qHF1xrWIdYrTgBhO83TI6,FALSE,https://open.spotify.com/track/7qHF1xrWIdYrTgBhO83TI6,Me vs. Myself (Acapella),B,minor,B minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.72,0.514,4,-10.245,1,0.492,0.645,0,0.0324,0.868,173.994,3BRym1bTlAu6uCdCtVfmw3,https://api.spotify.com/v1/audio-analysis/3BRym1bTlAu6uCdCtVfmw3,4,,,1,191861,TRUE,https://api.spotify.com/v1/tracks/3BRym1bTlAu6uCdCtVfmw3,Money Conversations - Acapella,https://p.scdn.co/mp3-preview/282dae7959f2f7cbdefb73c7771d1f845e6fc3a4?cid=fa302d336c68442a9c10250efda1f07a,6,track,spotify:track:3BRym1bTlAu6uCdCtVfmw3,FALSE,https://open.spotify.com/track/3BRym1bTlAu6uCdCtVfmw3,Me vs. Myself (Acapella),E,major,E major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.754,0.319,3,-9.858,0,0.445,0.599,0,0.325,0.351,95.109,4bPOD6ojRotrd7YxRCJ5RH,https://api.spotify.com/v1/audio-analysis/4bPOD6ojRotrd7YxRCJ5RH,4,,,1,185201,TRUE,https://api.spotify.com/v1/tracks/4bPOD6ojRotrd7YxRCJ5RH,Turn Off The Radio - Acapella,https://p.scdn.co/mp3-preview/75dac51702b8e8b51d86490a565830247311e889?cid=fa302d336c68442a9c10250efda1f07a,7,track,spotify:track:4bPOD6ojRotrd7YxRCJ5RH,FALSE,https://open.spotify.com/track/4bPOD6ojRotrd7YxRCJ5RH,Me vs. Myself (Acapella),D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.838,0.501,0,-9.77,1,0.278,0.736,0,0.321,0.942,97.039,1FEipW2MdmOiLbQlnOAFIn,https://api.spotify.com/v1/audio-analysis/1FEipW2MdmOiLbQlnOAFIn,4,,,1,179209,TRUE,https://api.spotify.com/v1/tracks/1FEipW2MdmOiLbQlnOAFIn,Last Time (feat. G Herbo) - Acapella,https://p.scdn.co/mp3-preview/e67283d211779af7d7164f594b72bf25edd96dfd?cid=fa302d336c68442a9c10250efda1f07a,8,track,spotify:track:1FEipW2MdmOiLbQlnOAFIn,FALSE,https://open.spotify.com/track/1FEipW2MdmOiLbQlnOAFIn,Me vs. Myself (Acapella),C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.693,0.488,3,-12.504,1,0.355,0.816,0,0.356,0.321,100.962,3WmzdmOKiF43moTUdoTOBN,https://api.spotify.com/v1/audio-analysis/3WmzdmOKiF43moTUdoTOBN,4,,,1,216237,TRUE,https://api.spotify.com/v1/tracks/3WmzdmOKiF43moTUdoTOBN,I Need It - Acapella,https://p.scdn.co/mp3-preview/6a19d338bd4e6c87a6ef82e93858db4f1cfa633f?cid=fa302d336c68442a9c10250efda1f07a,9,track,spotify:track:3WmzdmOKiF43moTUdoTOBN,FALSE,https://open.spotify.com/track/3WmzdmOKiF43moTUdoTOBN,Me vs. Myself (Acapella),D#,major,D# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.573,0.577,10,-8.996,0,0.583,0.75,0,0.576,0.856,143.984,4WNCRp1cLz4CWqAxUXe4An,https://api.spotify.com/v1/audio-analysis/4WNCRp1cLz4CWqAxUXe4An,4,,,1,176133,TRUE,https://api.spotify.com/v1/tracks/4WNCRp1cLz4CWqAxUXe4An,Ballin - Acapella,https://p.scdn.co/mp3-preview/ba041c99da156fcc7b151f2e3f057cbc52df71a4?cid=fa302d336c68442a9c10250efda1f07a,10,track,spotify:track:4WNCRp1cLz4CWqAxUXe4An,FALSE,https://open.spotify.com/track/4WNCRp1cLz4CWqAxUXe4An,Me vs. Myself (Acapella),A#,minor,A# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.47,0.396,11,-10.445,0,0.0536,0.792,0,0.189,0.833,126.656,4QfEN5B3zhTXiGj0BlcuYd,https://api.spotify.com/v1/audio-analysis/4QfEN5B3zhTXiGj0BlcuYd,4,,,1,180443,TRUE,https://api.spotify.com/v1/tracks/4QfEN5B3zhTXiGj0BlcuYd,Emotions - Acapella,https://p.scdn.co/mp3-preview/ddbaeaa3670ba4c1bff0ab676f64e4c9dd571fde?cid=fa302d336c68442a9c10250efda1f07a,11,track,spotify:track:4QfEN5B3zhTXiGj0BlcuYd,FALSE,https://open.spotify.com/track/4QfEN5B3zhTXiGj0BlcuYd,Me vs. Myself (Acapella),B,minor,B minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.825,0.712,2,-8.75,1,0.382,0.477,0,0.219,0.334,95.961,1g1sZfLq65zHuX3ThwgGod,https://api.spotify.com/v1/audio-analysis/1g1sZfLq65zHuX3ThwgGod,4,,,1,181625,TRUE,https://api.spotify.com/v1/tracks/1g1sZfLq65zHuX3ThwgGod,Bounce Back - Acapella,https://p.scdn.co/mp3-preview/8103cb0b9c81ada4422902be06d66c5b3baa02ca?cid=fa302d336c68442a9c10250efda1f07a,12,track,spotify:track:1g1sZfLq65zHuX3ThwgGod,FALSE,https://open.spotify.com/track/1g1sZfLq65zHuX3ThwgGod,Me vs. Myself (Acapella),D,major,D major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.62,0.532,1,-11.22,1,0.632,0.531,0,0.132,0.315,100.884,3c3hTJat04gpIrLQiSCizR,https://api.spotify.com/v1/audio-analysis/3c3hTJat04gpIrLQiSCizR,4,,,1,234340,TRUE,https://api.spotify.com/v1/tracks/3c3hTJat04gpIrLQiSCizR,Come Here - Acapella,https://p.scdn.co/mp3-preview/af5e58a4164456410ba1650164c8202627ac4d4c?cid=fa302d336c68442a9c10250efda1f07a,13,track,spotify:track:3c3hTJat04gpIrLQiSCizR,FALSE,https://open.spotify.com/track/3c3hTJat04gpIrLQiSCizR,Me vs. Myself (Acapella),C#,major,C# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.819,0.53,9,-9.735,1,0.722,0.347,0,0.272,0.842,104.216,5PeAEZhXyVI37p6yLoF6xk,https://api.spotify.com/v1/audio-analysis/5PeAEZhXyVI37p6yLoF6xk,4,,,1,188371,TRUE,https://api.spotify.com/v1/tracks/5PeAEZhXyVI37p6yLoF6xk,Damn Homie (feat. Lil Durk) - Acapella,https://p.scdn.co/mp3-preview/d2b152fcc1554e00987e8f00f69e9e795088996c?cid=fa302d336c68442a9c10250efda1f07a,14,track,spotify:track:5PeAEZhXyVI37p6yLoF6xk,FALSE,https://open.spotify.com/track/5PeAEZhXyVI37p6yLoF6xk,Me vs. Myself (Acapella),A,major,A major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.687,0.707,0,-8.506,1,0.689,0.61,0,0.31,0.496,105.898,5r8rlYcG83mUJH5ohcS0HV,https://api.spotify.com/v1/audio-analysis/5r8rlYcG83mUJH5ohcS0HV,4,,,1,129552,TRUE,https://api.spotify.com/v1/tracks/5r8rlYcG83mUJH5ohcS0HV,Friends With Benefits - Acapella,https://p.scdn.co/mp3-preview/80ab7e92744960a6f39a99649b42b736ae545d9a?cid=fa302d336c68442a9c10250efda1f07a,15,track,spotify:track:5r8rlYcG83mUJH5ohcS0HV,FALSE,https://open.spotify.com/track/5r8rlYcG83mUJH5ohcS0HV,Me vs. Myself (Acapella),C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.715,0.487,2,-8.714,1,0.186,0.601,0,0.0408,0.884,91.021,1DJaUVLuEwFDJmMuuKNiHg,https://api.spotify.com/v1/audio-analysis/1DJaUVLuEwFDJmMuuKNiHg,4,,,1,148962,TRUE,https://api.spotify.com/v1/tracks/1DJaUVLuEwFDJmMuuKNiHg,Chanelly (feat. Don Q) - Acapella,https://p.scdn.co/mp3-preview/f4435af4c60bd9820c863b4ced39db7feaa77114?cid=fa302d336c68442a9c10250efda1f07a,16,track,spotify:track:1DJaUVLuEwFDJmMuuKNiHg,FALSE,https://open.spotify.com/track/1DJaUVLuEwFDJmMuuKNiHg,Me vs. Myself (Acapella),D,major,D major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.567,0.576,3,-8.58,1,0.282,0.515,0,0.304,0.787,89.644,60Fh4vvBq98hcMfWX8z9Oz,https://api.spotify.com/v1/audio-analysis/60Fh4vvBq98hcMfWX8z9Oz,4,,,1,154250,TRUE,https://api.spotify.com/v1/tracks/60Fh4vvBq98hcMfWX8z9Oz,February - Acapella,https://p.scdn.co/mp3-preview/6f2733ead5cc4d8887ec9e13b140abf8e117152c?cid=fa302d336c68442a9c10250efda1f07a,17,track,spotify:track:60Fh4vvBq98hcMfWX8z9Oz,FALSE,https://open.spotify.com/track/60Fh4vvBq98hcMfWX8z9Oz,Me vs. Myself (Acapella),D#,major,D# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.813,0.555,4,-8.319,1,0.479,0.392,0,0.313,0.906,74.037,6oLAcCUrZUuDHWNY0blDf0,https://api.spotify.com/v1/audio-analysis/6oLAcCUrZUuDHWNY0blDf0,4,,,1,184018,TRUE,https://api.spotify.com/v1/tracks/6oLAcCUrZUuDHWNY0blDf0,Regular - Acapella,https://p.scdn.co/mp3-preview/2320231cbc6b5996a700ac414f9623a4ede1afb5?cid=fa302d336c68442a9c10250efda1f07a,18,track,spotify:track:6oLAcCUrZUuDHWNY0blDf0,FALSE,https://open.spotify.com/track/6oLAcCUrZUuDHWNY0blDf0,Me vs. Myself (Acapella),E,major,E major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.691,0.61,7,-8.577,1,0.48,0.748,0,0.103,0.593,180.113,5OF5ih7uMawtHIrcJKtzH9,https://api.spotify.com/v1/audio-analysis/5OF5ih7uMawtHIrcJKtzH9,4,,,1,170666,TRUE,https://api.spotify.com/v1/tracks/5OF5ih7uMawtHIrcJKtzH9,Soul Snatcher - Acapella,https://p.scdn.co/mp3-preview/86e7ed120cccabd46937983a00bc47a7e31623e1?cid=fa302d336c68442a9c10250efda1f07a,19,track,spotify:track:5OF5ih7uMawtHIrcJKtzH9,FALSE,https://open.spotify.com/track/5OF5ih7uMawtHIrcJKtzH9,Me vs. Myself (Acapella),G,major,G major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.561,0.528,5,-12.221,1,0.363,0.741,0,0.0875,0.363,79.881,5DbYVPfQAaHs3QWwMbwFc5,https://api.spotify.com/v1/audio-analysis/5DbYVPfQAaHs3QWwMbwFc5,4,,,1,205702,TRUE,https://api.spotify.com/v1/tracks/5DbYVPfQAaHs3QWwMbwFc5,24 Hours (feat. Lil Durk) - Acapella,https://p.scdn.co/mp3-preview/c01f424595e62ae922c986dd6fbe19981e7d4261?cid=fa302d336c68442a9c10250efda1f07a,20,track,spotify:track:5DbYVPfQAaHs3QWwMbwFc5,FALSE,https://open.spotify.com/track/5DbYVPfQAaHs3QWwMbwFc5,Me vs. Myself (Acapella),F,major,F major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.663,0.498,10,-6.657,0,0.431,0.424,0,0.513,0.926,101.256,2PbGonyoHiIi5x0JmUIgGN,https://api.spotify.com/v1/audio-analysis/2PbGonyoHiIi5x0JmUIgGN,3,,,1,215303,TRUE,https://api.spotify.com/v1/tracks/2PbGonyoHiIi5x0JmUIgGN,Man in the Mirror - Acapella,https://p.scdn.co/mp3-preview/e2011b67001c05e2bcc849fe5284e54bd8d254ff?cid=fa302d336c68442a9c10250efda1f07a,21,track,spotify:track:2PbGonyoHiIi5x0JmUIgGN,FALSE,https://open.spotify.com/track/2PbGonyoHiIi5x0JmUIgGN,Me vs. Myself (Acapella),A#,minor,A# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.756,0.539,1,-7.762,1,0.0601,0.606,0,0.0637,0.934,99.852,3LB9jlPKOgQyiP8YwvWa3q,https://api.spotify.com/v1/audio-analysis/3LB9jlPKOgQyiP8YwvWa3q,4,,,1,195000,TRUE,https://api.spotify.com/v1/tracks/3LB9jlPKOgQyiP8YwvWa3q,Back It Up - Acapella,https://p.scdn.co/mp3-preview/7324e1dd0b8af62cfc662b5b4158f21c94c146eb?cid=fa302d336c68442a9c10250efda1f07a,22,track,spotify:track:3LB9jlPKOgQyiP8YwvWa3q,FALSE,https://open.spotify.com/track/3LB9jlPKOgQyiP8YwvWa3q,Me vs. Myself (Acapella),C#,major,C# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4cF4qtowmNT5zYMru2KZ2Y,album,,2022-12-08,2022,day,0.673,0.492,5,-8.887,1,0.41,0.596,0,0.16,0.713,89.626,3WZbkxVVoBkxqyxjYCGcqt,https://api.spotify.com/v1/audio-analysis/3WZbkxVVoBkxqyxjYCGcqt,4,,,1,158268,TRUE,https://api.spotify.com/v1/tracks/3WZbkxVVoBkxqyxjYCGcqt,Playa (feat. H.E.R.) [Bonus] - Acapella,https://p.scdn.co/mp3-preview/3ddbeb7eb3c9bb0b67231e79eaf2ebe27aa9cb88?cid=fa302d336c68442a9c10250efda1f07a,23,track,spotify:track:3WZbkxVVoBkxqyxjYCGcqt,FALSE,https://open.spotify.com/track/3WZbkxVVoBkxqyxjYCGcqt,Me vs. Myself (Acapella),F,major,F major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.849,0.631,3,-4.241,0,0.0637,0.171,0,0.149,0.55,135.997,7uLFOXgLrS90tEYPO1DGXy,https://api.spotify.com/v1/audio-analysis/7uLFOXgLrS90tEYPO1DGXy,4,,,1,215303,TRUE,https://api.spotify.com/v1/tracks/7uLFOXgLrS90tEYPO1DGXy,Man in the Mirror,https://p.scdn.co/mp3-preview/678f28d825ff3570954b71300a8e50e038ee7ad6?cid=fa302d336c68442a9c10250efda1f07a,1,track,spotify:track:7uLFOXgLrS90tEYPO1DGXy,FALSE,https://open.spotify.com/track/7uLFOXgLrS90tEYPO1DGXy,B4 AVA,D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.624,0.602,5,-6.571,0,0.23,0.249,0,0.103,0.63,100.197,3CUqjIsPPuncCJFIydwq5a,https://api.spotify.com/v1/audio-analysis/3CUqjIsPPuncCJFIydwq5a,3,,,1,202133,TRUE,https://api.spotify.com/v1/tracks/3CUqjIsPPuncCJFIydwq5a,Glasses,https://p.scdn.co/mp3-preview/77527f386da7d74b15498bbb737a81712299bed0?cid=fa302d336c68442a9c10250efda1f07a,2,track,spotify:track:3CUqjIsPPuncCJFIydwq5a,FALSE,https://open.spotify.com/track/3CUqjIsPPuncCJFIydwq5a,B4 AVA,F,minor,F minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.796,0.67,7,-6.465,0,0.107,0.00995,2.22e-6,0.128,0.343,139.987,6NxOrfF4XvNsSpp7G56KzF,https://api.spotify.com/v1/audio-analysis/6NxOrfF4XvNsSpp7G56KzF,4,,,1,165138,TRUE,https://api.spotify.com/v1/tracks/6NxOrfF4XvNsSpp7G56KzF,Girls Go Down,https://p.scdn.co/mp3-preview/4543c7cdf831e7eb6a002c9c5b795a91fc9a8b4d?cid=fa302d336c68442a9c10250efda1f07a,3,track,spotify:track:6NxOrfF4XvNsSpp7G56KzF,FALSE,https://open.spotify.com/track/6NxOrfF4XvNsSpp7G56KzF,B4 AVA,G,minor,G minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.404,0.451,2,-9.499,1,0.339,0.563,0,0.105,0.141,76.513,1ug52CZX2B0VdnFtNKS1gH,https://api.spotify.com/v1/audio-analysis/1ug52CZX2B0VdnFtNKS1gH,3,,,1,232198,TRUE,https://api.spotify.com/v1/tracks/1ug52CZX2B0VdnFtNKS1gH,Making You Cry,https://p.scdn.co/mp3-preview/c3222141a2dab72f43dc42dcb338cc66c5c3f387?cid=fa302d336c68442a9c10250efda1f07a,4,track,spotify:track:1ug52CZX2B0VdnFtNKS1gH,FALSE,https://open.spotify.com/track/1ug52CZX2B0VdnFtNKS1gH,B4 AVA,D,major,D major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.553,0.679,2,-4.055,1,0.365,0.522,0,0.111,0.76,100.854,3PMX3IVMy3JcVgGgp9LbPt,https://api.spotify.com/v1/audio-analysis/3PMX3IVMy3JcVgGgp9LbPt,1,,,1,127333,TRUE,https://api.spotify.com/v1/tracks/3PMX3IVMy3JcVgGgp9LbPt,Notifications,https://p.scdn.co/mp3-preview/631433f2ad03f277903902e4faf07c012fece9e6?cid=fa302d336c68442a9c10250efda1f07a,5,track,spotify:track:3PMX3IVMy3JcVgGgp9LbPt,FALSE,https://open.spotify.com/track/3PMX3IVMy3JcVgGgp9LbPt,B4 AVA,D,major,D major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.634,0.512,10,-7.123,0,0.117,0.0199,0,0.115,0.264,126.961,35uYYHfPcA5zcl8IeVXxOb,https://api.spotify.com/v1/audio-analysis/35uYYHfPcA5zcl8IeVXxOb,4,,,1,188486,TRUE,https://api.spotify.com/v1/tracks/35uYYHfPcA5zcl8IeVXxOb,Be Free,https://p.scdn.co/mp3-preview/f63ef9ebe9739a1e52d55eb97f787b774dec5269?cid=fa302d336c68442a9c10250efda1f07a,6,track,spotify:track:35uYYHfPcA5zcl8IeVXxOb,FALSE,https://open.spotify.com/track/35uYYHfPcA5zcl8IeVXxOb,B4 AVA,A#,minor,A# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1VxVQAgekwkFo8yoXvFZ8o,album,,2021-12-10,2021,day,0.586,0.474,2,-9.21,0,0.18,0.334,0,0.118,0.146,91.105,4O7FYAjDATiyylfIIAuRNE,https://api.spotify.com/v1/audio-analysis/4O7FYAjDATiyylfIIAuRNE,4,,,1,205702,TRUE,https://api.spotify.com/v1/tracks/4O7FYAjDATiyylfIIAuRNE,24 Hours (feat. Lil Durk) [Bonus],https://p.scdn.co/mp3-preview/bf9f5d48cea4537da7f9a79326b89054fcca3786?cid=fa302d336c68442a9c10250efda1f07a,7,track,spotify:track:4O7FYAjDATiyylfIIAuRNE,FALSE,https://open.spotify.com/track/4O7FYAjDATiyylfIIAuRNE,B4 AVA,D,minor,D minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,4v0IxMbMN975IfxFHzgK9d,album,,2020-06-19,2020,day,0.505,0.515,1,-7.096,0,0.0354,0.846,2.98e-4,0.329,0.608,110.307,43KDvvVHjDBtx8qD5hs5qH,https://api.spotify.com/v1/audio-analysis/43KDvvVHjDBtx8qD5hs5qH,3,,,1,135017,TRUE,https://api.spotify.com/v1/tracks/43KDvvVHjDBtx8qD5hs5qH,It's Crazy (feat. Melody),https://p.scdn.co/mp3-preview/a3396f65bdc7b4a45b1b08d4db7103683630f301?cid=fa302d336c68442a9c10250efda1f07a,1,track,spotify:track:43KDvvVHjDBtx8qD5hs5qH,FALSE,https://open.spotify.com/track/43KDvvVHjDBtx8qD5hs5qH,Artist 2.0 - Deluxe,C#,minor,C# minor
